Week,Town,Year,Month,Case_Count,AvgTemp,TempRange,AvgHumidity,SunshineHours,RainfallHours,Rainfall,BI,CI,HI,LI,AI,PI,Con100HH,RT,RT_level,LSTM,SARIMAX,Xgboost
2014/9/22,七股區,2014,9,0,28.71428571,5.9,78.42857143,49.4,1,1,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/9/29,七股區,2014,9,0,28.07142857,6.442857143,70.28571429,48,0.4,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/10/6,七股區,2014,10,0,26.44285714,8.471428571,67.28571429,66.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/10/13,七股區,2014,10,0,25.35714286,8.557142857,64.28571429,68.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/10/20,七股區,2014,10,1,26.6,8.257142857,70.71428571,66,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/10/27,七股區,2014,10,0,26.32857143,6.828571429,72.57142857,60.8,0,0,0,0,0,0,0,0,0,0.438570592,1,1,1,1
2014/11/3,七股區,2014,11,0,24.12857143,6.928571429,67.85714286,46.4,0,0,4,8.6955,1,0,0,0,4,0.578745287,1,1,1,1
2014/11/10,七股區,2014,11,0,23.34285714,6,72.71428571,34.1,0,0,0,0,0,0,0,0,0,0.006998147,1,1,1,1
2014/11/17,七股區,2014,11,0,22.72857143,8.042857143,73.71428571,56.7,0.2,0.2,2,8.333,2,0,0,0,2,0.007004602,1,1,1,1
2014/11/24,七股區,2014,11,0,24.92857143,7.442857143,76.85714286,55.9,0,0,0,0,0,0,0,0,0,0.009315943,1,1,1,1
2014/12/1,七股區,2014,12,0,18.94285714,7.714285714,74,26.6,5,7.5,0,0,0,0,0,0,0,0.009967581,1,1,1,1
2014/12/8,七股區,2014,12,0,18.82857143,7.485714286,72.71428571,27.1,0,0,3,6,3,41,0,3,3,0.01,1,1,1,1
2014/12/15,七股區,2014,12,0,16.98571429,7.042857143,66.85714286,32.7,1.2,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/12/22,七股區,2014,12,0,17.54285714,6.557142857,73.85714286,12.6,0.6,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2014/12/29,七股區,2014,12,0,16.71428571,9.685714286,66,62.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/1/5,七股區,2015,1,0,18.27142857,8.428571429,67.57142857,41.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/1/12,七股區,2015,1,0,17.37142857,7.714285714,73,47.5,3.3,13.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/1/19,七股區,2015,1,0,17.91428571,8.057142857,65.71428571,45.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/1/26,七股區,2015,1,0,18.07142857,7.785714286,76.71428571,35.6,0.2,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/2/2,七股區,2015,2,0,16.3,7.628571429,73.42857143,40.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/2/9,七股區,2015,2,0,17.37142857,8.557142857,61.71428571,52.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/2/16,七股區,2015,2,0,20.7,8.042857143,76.28571429,45,7.5,22,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/2/23,七股區,2015,2,0,21.68571429,8.5,78.57142857,49.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/3/2,七股區,2015,3,0,20.58571429,8.142857143,74.71428571,46.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/3/9,七股區,2015,3,0,19.91428571,7.9,73.71428571,42,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/3/16,七股區,2015,3,0,24.32857143,5.885714286,77.14285714,43.7,2.6,1.6,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/3/23,七股區,2015,3,0,21.42857143,8.528571429,73.28571429,33.8,1.1,3.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/3/30,七股區,2015,3,0,26.35714286,6.5,76.42857143,67.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/4/6,七股區,2015,4,0,22.44285714,8.314285714,75,35.4,13.8,14.2,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/4/13,七股區,2015,4,0,24.68571429,7.385714286,64.42857143,72.5,0.2,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/4/20,七股區,2015,4,0,25.2,7.357142857,75,54.3,7.4,11.6,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/4/27,七股區,2015,4,0,27.27142857,6.071428571,73.71428571,62.6,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/5/4,七股區,2015,5,0,27.94285714,6.214285714,76.42857143,58.1,0.8,4,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/5/11,七股區,2015,5,0,28.11428571,5.814285714,76.71428571,56,3.3,44.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/5/18,七股區,2015,5,0,26.84285714,5.2,84.28571429,25.4,52.5,189,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/5/25,七股區,2015,5,0,27.78571429,5.314285714,86.85714286,24.4,15.1,62.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/6/1,七股區,2015,6,0,29.47142857,5.557142857,77.14285714,63.6,0.1,0,1.092666667,3.508666667,0.546333333,0,0,0,1.09,0.01,1,1,1,1
2015/6/8,七股區,2015,6,0,30.32857143,5.771428571,73.85714286,83.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/6/15,七股區,2015,6,0,30.7,5.614285714,71.71428571,80.6,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/6/22,七股區,2015,6,0,30.85714286,6.314285714,73.85714286,73.1,1.9,19,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/6/29,七股區,2015,6,0,30.6,5.685714286,76.57142857,60.5,2.1,10.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/7/6,七股區,2015,7,0,28.61428571,4.4,84.57142857,22.5,18.8,38.5,0.909,1.5625,0.909,0,0,0,0.905,0.01,1,1,1,1
2015/7/13,七股區,2015,7,0,29.27142857,5.942857143,79.42857143,51.2,14.7,53.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/7/20,七股區,2015,7,0,28.67142857,5.842857143,78.14285714,45.9,11.6,105,0.666666667,11.111,0.666666667,0,0,0,0.666666667,0.01,1,1,1,1
2015/7/27,七股區,2015,7,0,29.12857143,6.3,74.42857143,60,3.9,17.5,0.833,0.641,0.833,0,0,0,0.83,0.01,1,1,1,1
2015/8/3,七股區,2015,8,1,28.88571429,6.171428571,77.28571429,49,30.1,277.5,0.885833333,1.458333333,0.885833333,0,0,0,0.883333333,0.01,1,1,1,1
2015/8/10,七股區,2015,8,0,28.77142857,6.428571429,80.42857143,47.6,5.5,36.5,1.126142857,1.154571429,0.752142857,0,0,0,1.124285714,0.866483835,1,1,1,1
2015/8/17,七股區,2015,8,0,29.22857143,5.614285714,80,31.9,5.4,18,0.473,1.148,0.473,0,0,0,0.471666667,0.149893242,1,1,1,1
2015/8/24,七股區,2015,8,1,26.48571429,4.928571429,88.28571429,7.5,49.7,261.1,1.7862,5.2532,1.0864,0,0,0,1.782,0.006367965,1,1,1,1
2015/8/31,七股區,2015,8,3,28.58571429,5.757142857,78,46.8,5.8,37,1.2835,6.928125,0.892875,0,0,0,1.27875,0.397666278,1,1,1,1
2015/9/7,七股區,2015,9,0,28.07142857,5.757142857,74.57142857,46.7,8.1,49.5,1.678714286,6.746428571,1.053571429,0,0,0,1.677142857,2.880996747,3,1,1,1
2015/9/14,七股區,2015,9,2,28.64285714,5.885714286,71.57142857,56.7,0.1,0,2.546333333,13.00133333,1.879666667,0,0,0,2.543333333,0.443872731,1,1,1,1
2015/9/21,七股區,2015,9,0,28.58571429,6.1,75.28571429,50.2,1.7,26,0,0,0,0,0,0,0,0.424231025,1,1,1,1
2015/9/28,七股區,2015,9,3,28.1,5.714285714,82.71428571,40.5,21.4,116,0,0,0,0,0,0,0,0.24971807,1,1,1,1
2015/10/5,七股區,2015,10,5,27.67142857,6.085714286,75.57142857,51.8,1.6,13.5,0,0,0,0,0,0,0,1.296984473,2,1,1,1
2015/10/12,七股區,2015,10,3,25.58571429,7.757142857,69.71428571,50.6,0,0,0,0,0,0,0,0,0,1.871392272,2,1,1,1
2015/10/19,七股區,2015,10,0,26.37142857,5.071428571,84.42857143,18.2,13.9,17.5,0,0,0,0,0,0,0,0.992611537,1,1,1,1
2015/10/26,七股區,2015,10,1,26.27142857,5.928571429,76.28571429,44.9,0,0,0,0,0,0,0,0,0,0.22820797,1,1,1,1
2015/11/2,七股區,2015,11,0,25.84285714,6.271428571,78.85714286,48.9,0,0,0,0,0,0,0,0,0,0.244507785,1,1,1,1
2015/11/9,七股區,2015,11,0,26.01428571,7.385714286,76.14285714,47,0.7,4.5,0,0,0,0,0,0,0,0.004188028,1,1,1,1
2015/11/16,七股區,2015,11,0,26.44285714,6.571428571,77.71428571,51.2,0.1,0,0,0,0,0,0,0,0,0.005875511,1,1,1,1
2015/11/23,七股區,2015,11,0,22.24285714,7.728571429,67.42857143,49,0,0,0,0,0,0,0,0,0,0.008426864,1,1,1,1
2015/11/30,七股區,2015,11,0,22.3,7.714285714,73.57142857,52.8,0,0,0,0,0,0,0,0,0,0.009849781,1,1,1,1
2015/12/7,七股區,2015,12,0,21.41428571,7.071428571,77.14285714,42.4,9.9,13.5,0,0,0,0,0,0,0,0.009999053,1,1,1,1
2015/12/14,七股區,2015,12,0,18.2,7.3,71.57142857,44.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/12/21,七股區,2015,12,0,21.64285714,8.1,79.14285714,43.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2015/12/28,七股區,2015,12,1,18.74285714,6.771428571,77.57142857,43.9,25.5,105,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/1/4,七股區,2016,1,0,19.95714286,7.142857143,82.71428571,39.5,3.1,3,0,0,0,0,0,0,0,0.866483835,1,1,1,1
2016/1/11,七股區,2016,1,0,17.47142857,5.642857143,86,18.1,23.1,12.4,0,0,0,0,0,0,0,0.149893242,1,1,1,1
2016/1/18,七股區,2016,1,0,15.12857143,6.985714286,79,23.9,5.8,6,0,0,0,0,0,0,0,0.006367965,1,1,1,1
2016/1/25,七股區,2016,1,0,16.02857143,7.7,81.14285714,21.6,20.4,44.5,0,0,0,0,0,0,0,0.00809038,1,1,1,1
2016/2/1,七股區,2016,2,0,14.88571429,6.6,76.14285714,37,4.4,5.5,0,0,0,0,0,0,0,0.009770172,1,1,1,1
2016/2/8,七股區,2016,2,0,19.98571429,10.28571429,70.28571429,45.7,4.3,32.5,0,0,0,0,0,0,0,0.009996557,1,1,1,1
2016/2/15,七股區,2016,2,0,16.38571429,6.2,74,16.6,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/2/22,七股區,2016,2,0,17.9,7.528571429,77.14285714,35.5,0.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/2/29,七股區,2016,2,0,20.42857143,8.757142857,67.42857143,51.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/3/7,七股區,2016,3,0,19.34285714,6.9,83.71428571,17,14.4,32,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/3/14,七股區,2016,3,0,20.68571429,6.828571429,84.42857143,24.8,1.7,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/3/21,七股區,2016,3,0,17.21428571,6.9,82.71428571,22,26.1,63,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/3/28,七股區,2016,3,0,22.75714286,8.742857143,70.42857143,45.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/4/4,七股區,2016,4,0,26.61428571,7.342857143,76.14285714,57.1,4.9,16.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/4/11,七股區,2016,4,0,25.6,6.871428571,82.71428571,33.1,28.6,111,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/4/18,七股區,2016,4,0,26.6,7.985714286,78,50.3,5.1,18.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/4/25,七股區,2016,4,0,27.15714286,6.671428571,71.42857143,41.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/5/2,七股區,2016,5,0,28.97142857,5.885714286,75.85714286,66.3,0,0,2,14.28566667,0.666666667,0,0,0,2,0.01,1,1,1,1
2016/5/9,七股區,2016,5,0,28.45714286,6.928571429,75.85714286,50.7,4.9,24,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/5/16,七股區,2016,5,0,26.8,7.471428571,76.57142857,34,13,30.1,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/5/23,七股區,2016,5,0,29.14285714,6.071428571,78,62.2,5.1,32.7,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/5/30,七股區,2016,5,0,30.05714286,5.642857143,78.14285714,62.4,4.7,21.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/6/6,七股區,2016,6,0,27.45714286,4.785714286,84.57142857,24.7,41.5,248,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/6/13,七股區,2016,6,0,28.88571429,6.142857143,82.71428571,52.5,17.8,107.5,0.641,2.222,0.641,0,0,0,0.64,0.01,1,1,1,1
2016/6/20,七股區,2016,6,1,30.42857143,5.942857143,73.85714286,70.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/6/27,七股區,2016,6,0,30.94285714,6.185714286,71.85714286,68.3,0.3,1,2.259666667,4.040333333,1.129666667,0,0,0,2.256666667,0.438570592,1,1,1,1
2016/7/4,七股區,2016,7,0,29.28571429,5.542857143,78.85714286,30.7,28.7,204.5,0,0,0,0,0,0,0,0.578745287,1,1,1,1
2016/7/11,七股區,2016,7,0,29.07142857,5.6,81.71428571,49.2,13.8,149,4.615,7.317,3.076,0,0,0,4.61,0.006998147,1,1,1,1
2016/7/18,七股區,2016,7,0,30.32857143,6.3,70.71428571,70.6,0.5,0.5,2,20,2,0,0,0,2,0.007004602,1,1,1,1
2016/7/25,七股區,2016,7,0,30.6,6.528571429,71,68.3,4.5,19,0,0,0,0,0,0,0,0.009315943,1,1,1,1
2016/8/1,七股區,2016,8,0,30.04285714,5.657142857,74.85714286,56.3,7,13,0,0,0,0,0,0,0,0.009967581,1,1,1,1
2016/8/8,七股區,2016,8,0,28.51428571,5.514285714,81.28571429,20.3,20.8,32.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/8/15,七股區,2016,8,0,28.58571429,6.728571429,79.57142857,40,11,28,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/8/22,七股區,2016,8,0,30.3,5.542857143,75.85714286,56.4,0.1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/8/29,七股區,2016,8,0,28.17142857,6.242857143,78.85714286,25.3,18.4,155,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/9/5,七股區,2016,9,0,27.55714286,5.971428571,83.42857143,32.6,39.9,398.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/9/12,七股區,2016,9,0,28.4,6.328571429,79.71428571,42,27.1,139.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/9/19,七股區,2016,9,0,28.55714286,6.728571429,72.71428571,50.7,0.4,0.3,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/9/26,七股區,2016,9,0,27.35714286,6.514285714,85.14285714,26.6,52.5,556.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/10/3,七股區,2016,10,0,27.5,4.8,82.14285714,29.2,26.4,45.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/10/10,七股區,2016,10,0,26.92857143,7.442857143,80.42857143,43,4.9,11.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/10/17,七股區,2016,10,0,28.77142857,5.071428571,78.57142857,36,2.3,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/10/24,七股區,2016,10,0,28.05714286,6.228571429,75,50.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/10/31,七股區,2016,10,0,24.97142857,7.728571429,68.71428571,64.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/11/7,七股區,2016,11,0,24.74285714,7.271428571,70.71428571,50,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/11/14,七股區,2016,11,0,25.95714286,7.242857143,75.71428571,39.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/11/21,七股區,2016,11,0,23.04285714,5.414285714,79.14285714,20.2,17.1,45.4,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/11/28,七股區,2016,11,0,21.87142857,6.957142857,78.71428571,29.1,0.8,3.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/12/5,七股區,2016,12,0,22.1,7.014285714,74.42857143,45.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/12/12,七股區,2016,12,0,20,7.728571429,67.57142857,48.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/12/19,七股區,2016,12,0,22.1,8.357142857,75.57142857,51.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2016/12/26,七股區,2016,12,0,18.62857143,6.285714286,77.14285714,22.6,5,2,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/1/2,七股區,2017,1,0,21.42857143,7.514285714,80.14285714,51.8,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/1/9,七股區,2017,1,0,19.3,7.571428571,75.42857143,42.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/1/16,七股區,2017,1,0,18.25714286,8.271428571,72.42857143,45.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/1/23,七股區,2017,1,0,18.22857143,9.514285714,69.57142857,49.8,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/1/30,七股區,2017,1,0,19.11428571,7.885714286,74.57142857,26.7,0.5,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/2/6,七股區,2017,2,0,16.28571429,7.128571429,68,33.9,3.3,1,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/2/13,七股區,2017,2,0,19.14285714,9.557142857,67.85714286,67.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/2/20,七股區,2017,2,0,20.21428571,8.528571429,73.71428571,38.9,0,0,0.4,10,0.4,0,0,0,0.4,0.01,1,1,1,1
2017/2/27,七股區,2017,2,0,19.74285714,8.985714286,65,62.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/3/6,七股區,2017,3,0,20.05714286,6.842857143,75.14285714,33.4,5.9,12.8,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/3/13,七股區,2017,3,0,21.88571429,7.542857143,71.85714286,32.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/3/20,七股區,2017,3,0,22.41428571,8.3,72.71428571,47.5,1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/3/27,七股區,2017,3,0,22.11428571,9.214285714,61.14285714,51.8,1.9,1,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/4/3,七股區,2017,4,0,24.4,6.785714286,65.71428571,53.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/4/10,七股區,2017,4,0,24.92857143,7.214285714,77.57142857,39.1,12.4,35,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/4/17,七股區,2017,4,0,25.95714286,5.914285714,76.71428571,38.3,5.3,28,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/4/24,七股區,2017,4,0,24.41428571,8.242857143,68.14285714,48.6,5,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/5/1,七股區,2017,5,0,27.94285714,7.271428571,67.71428571,70.2,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/5/8,七股區,2017,5,0,28.92857143,6.271428571,71,57.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/5/15,七股區,2017,5,0,26.35714286,7.214285714,77,25.8,20.9,51.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/5/22,七股區,2017,5,0,27.82857143,5.742857143,71.57142857,29.8,0.9,2.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/5/29,七股區,2017,5,0,27.68571429,4.428571429,84,18.7,18.5,115.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/6/5,七股區,2017,6,0,30.11428571,6.171428571,77.42857143,69.2,1.5,7,1.6,6.9456,1.6,10.66666667,0,0,1.6,0.01,1,1,1,1
2017/6/12,七股區,2017,6,0,28.05714286,5.542857143,84.42857143,24,29.9,154.3,1,4.545,1,6.666666667,0,0,1,0.01,1,1,1,1
2017/6/19,七股區,2017,6,0,29.8,5.657142857,74.42857143,55.4,0.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/6/26,七股區,2017,6,0,30.11428571,6.157142857,73.14285714,68.9,2.7,26.2,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/7/3,七股區,2017,7,0,29.52857143,7.028571429,75.57142857,56.2,8.8,35.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/7/10,七股區,2017,7,0,29.68571429,7.071428571,76.42857143,55.1,7.8,53.4,0.666666667,8.333333333,0.666666667,0,0,0,0.666666667,0.01,1,1,1,1
2017/7/17,七股區,2017,7,0,29.94285714,6.457142857,76.28571429,36.3,0.9,25,0.833,0.8195,0.833,0,0,0,0.83,0.01,1,1,1,1
2017/7/24,七股區,2017,7,0,29.47142857,6,76.57142857,35.5,15.8,105.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/7/31,七股區,2017,7,0,28.62857143,5.714285714,81.71428571,39.9,39.9,411,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/8/7,七股區,2017,8,0,30.34285714,5.185714286,73.42857143,55.5,1.2,3.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/8/14,七股區,2017,8,0,30.74285714,5.471428571,68,71.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/8/21,七股區,2017,8,0,29.51428571,6.428571429,74.71428571,23.3,7.6,12.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/8/28,七股區,2017,8,0,29.22857143,5.857142857,74.28571429,30.2,9,41,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/9/4,七股區,2017,9,0,29.41428571,5.771428571,75.42857143,53,4.4,29.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/9/11,七股區,2017,9,0,30.2,6.571428571,67,66.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/9/18,七股區,2017,9,0,30.61428571,6.642857143,61.42857143,56.8,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/9/25,七股區,2017,9,0,30.38571429,6.571428571,71,59.9,0.6,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/10/2,七股區,2017,10,0,30.12857143,5.914285714,72.71428571,44.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/10/9,七股區,2017,10,0,28.68571429,5.2,77.14285714,35.1,21.5,39.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/10/16,七股區,2017,10,0,26.18571429,6.8,71.71428571,51.6,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/10/23,七股區,2017,10,0,23.94285714,9.114285714,62.85714286,68.7,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/10/30,七股區,2017,10,0,23.9,8.628571429,66.42857143,48,1.7,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/11/6,七股區,2017,11,0,24.77142857,6.428571429,76.71428571,31.2,1.8,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/11/13,七股區,2017,11,0,24.77142857,7.9,72.28571429,39.5,0.3,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/11/20,七股區,2017,11,0,21.77142857,7.557142857,69.28571429,39.9,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/11/27,七股區,2017,11,0,22.82857143,6.957142857,77,31.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/12/4,七股區,2017,12,0,18.18571429,7.3,73.14285714,39.4,4.8,1.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/12/11,七股區,2017,12,0,19.07142857,7,73.85714286,35.5,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/12/18,七股區,2017,12,0,18.08571429,7.614285714,69.71428571,44.5,1.6,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2017/12/25,七股區,2017,12,0,19.78571429,6.942857143,70.71428571,40.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/1/1,七股區,2018,1,0,19.28571429,7.085714286,79.85714286,29.6,28,26.5,2,33.333,2,10,0,0,2,0.01,1,1,1,1
2018/1/8,七股區,2018,1,0,14.62857143,9.057142857,67.28571429,36.9,10.3,8.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/1/15,七股區,2018,1,0,20.4,7.6,75.57142857,25.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/1/22,七股區,2018,1,0,19.01428571,8.814285714,75.85714286,40.7,1.7,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/1/29,七股區,2018,1,0,14.1,6.514285714,79.42857143,15.8,7.5,5.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/2/5,七股區,2018,2,0,13.74285714,5.985714286,80,10.5,17.2,5,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/2/12,七股區,2018,2,0,19.71428571,10.27142857,70.71428571,46.3,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/2/19,七股區,2018,2,0,20.18571429,9.385714286,77.14285714,40,6.2,6,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/2/26,七股區,2018,2,0,22.97142857,8.957142857,75.42857143,52,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/3/5,七股區,2018,3,0,19.77142857,9.2,74.14285714,37.6,4.8,2.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/3/12,七股區,2018,3,0,22.37142857,8.8,69.71428571,53.4,6.8,14,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/3/19,七股區,2018,3,0,21.72857143,8.885714286,64,64.8,0.8,2.5,1,3.333,1,10,0,0,1,0.01,1,1,1,1
2018/3/26,七股區,2018,3,0,24.08571429,7.885714286,69.85714286,68,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/4/2,七股區,2018,4,0,23.81428571,7.157142857,64.14285714,42,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/4/9,七股區,2018,4,0,26.28571429,7.842857143,69.85714286,61.3,1,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/4/16,七股區,2018,4,0,25.1,7.971428571,67.71428571,53.4,0.9,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/4/23,七股區,2018,4,0,27,6.142857143,71.42857143,41.2,1.4,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/4/30,七股區,2018,4,0,28.18571429,6.785714286,69.71428571,64.1,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/5/7,七股區,2018,5,0,27.24285714,6.3,75.42857143,40.2,7.8,83.4,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/5/14,七股區,2018,5,0,29.21428571,5.671428571,72.85714286,74.1,0.9,0.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2018/5/21,七股區,2018,5,0,29.94285714,5.757142857,66.57142857,67.4,0,0,2,10,2,20,0,0,2,0.01,1,1,1,1
