年月,區域別,人口數,人口密度
105.11,北門區,11339,257.1184323009141
105.11,新化區,43754,705.0512505257187
105.11,善化區,47585,860.3373368504982
105.11,新市區,36246,758.1322579565609
105.11,安定區,30465,974.2564758554525
105.11,山上區,7363,264.1150728172753
105.11,玉井區,14282,187.01991195057496
105.11,楠西區,9922,90.50310311990339
105.11,南化區,8829,51.47510666407027
105.11,左鎮區,4988,66.59323787590534
105.11,仁德區,74629,1470.0471177786883
105.11,歸仁區,68107,1220.7458869035136
105.11,關廟區,34650,645.9574991657547
105.11,龍崎區,4109,64.1215703776759
105.11,永康區,232040,5761.347525654682
105.11,東區,187681,13989.758191955634
105.11,南區,125768,4612.275882808116
105.11,北區,133051,12751.677209124018
105.11,安南區,191134,1782.9398068685541
105.11,安平區,65738,5940.377542629424
105.11,中西區,76853,12276.837060702876
105.10,總計,1885603,860.3565044121261
105.10,新營區,78143,2027.6553896612745
105.10,鹽水區,25901,495.75561531615165
105.10,白河區,28892,228.56763124126812
105.10,柳營區,21547,351.54153254292095
105.10,後壁區,24122,334.0122876421546
105.10,東山區,21392,171.24861308796665
105.10,麻豆區,44798,829.9860674690223
105.10,下營區,24584,733.2138351461864
105.10,六甲區,22462,332.5383325116844
105.10,官田區,21540,304.2574860195522
105.10,大內區,9971,141.80977777777778
105.10,佳里區,59468,1527.0837292192018
105.10,學甲區,26435,489.6104786088284
105.10,西港區,24891,737.1485432350312
105.10,七股區,23161,210.26934376282352
105.10,將軍區,20093,478.6372428512897
105.10,北門區,11365,257.70799745126453
105.10,新化區,43771,705.3251882516166
105.10,善化區,47548,859.6683764330669
105.10,新市區,36173,756.605367959573
105.10,安定區,30473,974.5123121202431
105.10,山上區,7377,264.6172609225913
105.10,玉井區,14282,187.01991195057496
105.10,楠西區,9923,90.51222457758529
105.10,南化區,8818,51.41097412660229
105.10,左鎮區,4993,66.659991322052
105.10,仁德區,74611,1469.6925525544455
105.10,歸仁區,68088,1220.4053320141313
105.10,關廟區,34668,646.2930615029837
105.10,龍崎區,4114,64.19959613866114
105.10,永康區,231872,5757.176234565602
105.10,東區,187864,14003.399027997257
105.10,南區,125784,4612.862649029452
105.10,北區,133042,12750.814644431666
105.10,安南區,190999,1781.6804973060105
105.10,安平區,65701,5937.034058357355
105.10,中西區,76737,12258.306709265176
105.9,總計,1885499,860.3090516469052
105.9,新營區,78147,2027.7591817035386
105.9,鹽水區,25941,496.5212314936215
105.9,白河區,28924,228.82078658529832
105.9,柳營區,21552,351.6231080598242
105.9,後壁區,24135,334.1922959225355
105.9,東山區,21401,171.32066046632266
105.9,麻豆區,44808,830.1713404873421
105.9,下營區,24585,733.2436599849086
105.9,六甲區,22464,332.5679414808334
105.9,官田區,21537,304.21511032512046
105.9,大內區,9978,141.90933333333334
105.9,佳里區,59514,1528.264967053736
105.9,學甲區,26457,490.0179471365149
105.9,西港區,24914,737.8296896933657
105.9,七股區,23165,210.30565814368148
105.9,將軍區,20103,478.8754537918418
105.9,北門區,11373,257.88940211291083
105.9,新化區,43762,705.1801623967295
105.9,善化區,47476,858.3666156207681
105.9,新市區,36133,755.7687159064288
105.9,安定區,30462,974.1605372561561
105.9,山上區,7390,265.0835784489562
105.9,玉井區,14287,187.0853859429957
105.9,楠西區,9947,90.73113956195111
105.9,南化區,8822,51.43429504931792
105.9,左鎮區,5005,66.82019959280397
105.9,仁德區,74589,1469.2591950581489
105.9,歸仁區,68098,1220.5845714295956
105.9,關廟區,34679,646.4981273757347
105.9,龍崎區,4136,64.54290948699622
105.9,永康區,231785,5755.016101680186
105.9,東區,187872,14003.99534869853
105.9,南區,125752,4611.689116586781
105.9,北區,132951,12742.093156986775
105.9,安南區,190851,1780.299920896703
105.9,安平區,65677,5934.8653118024995
105.9,中西區,76827,12272.683706070287
105.8,總計,1885601,860.3555918589489
105.8,新營區,78170,2028.3559859465574
105.8,鹽水區,25974,497.15286484003406
105.8,白河區,28934,228.89989763030775
105.8,柳營區,21543,351.47627212939835
105.8,後壁區,24165,334.6076996464914
105.8,東山區,21445,171.67289209384091
105.8,麻豆區,44842,830.8012687496295
105.8,下營區,24587,733.3033096623531
105.8,六甲區,22503,333.1453163792376
105.8,官田區,21548,304.37048787137
105.8,大內區,9978,141.90933333333334
105.8,佳里區,59519,1528.3933624705332
105.8,學甲區,26474,490.33280918063633
105.8,西港區,24924,738.1258403274242
105.8,七股區,23206,210.6778805474756
105.8,將軍區,20120,479.2804123907803
105.8,北門區,11404,258.5923451767902
105.8,新化區,43804,705.8569497195361
105.8,善化區,47423,857.408375022826
105.8,新市區,36109,755.2667246745423
105.8,安定區,30458,974.0326191237608
105.8,山上區,7385,264.9042255542004
105.8,玉井區,14302,187.2818079202579
105.8,楠西區,9939,90.65816790049584
105.8,南化區,8816,51.39931366524448
105.8,左鎮區,5010,66.88695303895064
105.8,仁德區,74530,1468.097009045353
105.8,歸仁區,68067,1220.028929241656
105.8,關廟區,34703,646.9455438253733
105.8,龍崎區,4132,64.48048887820802
105.8,永康區,231680,5752.409044749511
105.8,東區,187983,14012.269298428695
105.8,南區,125723,4610.62560281061
105.8,北區,132872,12734.521755798352
105.8,安南區,190725,1779.1245653049955
105.8,安平區,65661,5933.419480765929
105.8,中西區,76943,12291.214057507988
105.7,總計,1885629,860.3683676034314
105.7,新營區,78220,2029.6533864748587
105.7,鹽水區,25998,497.612234546516
105.7,白河區,28977,229.24007512384833
105.7,柳營區,21531,351.2804908888305
105.7,後壁區,24199,335.07849053364146
105.7,東山區,21449,171.70491315088802
105.7,麻豆區,44861,831.153287484437
105.7,下營區,24594,733.5120835334083
105.7,六甲區,22531,333.5598419473227
105.7,官田區,21544,304.31398694546107
105.7,大內區,9973,141.8382222222222
105.7,佳里區,59540,1528.9326232210815
105.7,學甲區,26530,491.37000179656576
105.7,西港區,24930,738.3035307078593
105.7,七股區,23236,210.95023840391033
105.7,將軍區,20144,479.8521186481053
105.7,北門區,11404,258.5923451767902
105.7,新化區,43798,705.7602658162781
105.7,善化區,47346,856.0162141541176
105.7,新市區,36055,754.1372444027977
105.7,安定區,30429,973.1052126638951
105.7,山上區,7384,264.8683549752493
105.7,玉井區,14313,187.4258507035835
105.7,楠西區,9952,90.77674685036065
105.7,南化區,8829,51.47510666407027
105.7,左鎮區,5020,67.02045993124395
105.7,仁德區,74458,1466.6787481483816
105.7,歸仁區,68044,1219.6166785860878
105.7,關廟區,34708,647.0387555857147
105.7,龍崎區,4138,64.57411979139032
105.7,永康區,231552,5749.2309182054505
105.7,東區,188211,14029.26443841498
105.7,南區,125704,4609.928817922774
105.7,北區,132884,12735.671842054822
105.7,安南區,190556,1777.5480962970703
105.7,安平區,65608,5928.630165457289
105.7,中西區,76979,12296.964856230032
105.6,總計,1885388,860.2584049455637
105.6,新營區,78202,2029.1863222846703
105.6,鹽水區,25979,497.2485668622178
105.6,白河區,29023,229.60398593089175
105.6,柳營區,21497,350.7257773738883
105.6,後壁區,24208,335.20311165082825
105.6,東山區,21466,171.84100264333827
105.6,麻豆區,44887,831.6349973320685
105.6,下營區,24607,733.8998064367967
105.6,六甲區,22520,333.39699261700355
105.6,官田區,21532,304.14448416773433
105.6,大內區,9966,141.73866666666666
105.6,佳里區,59556,1529.3434885548324
105.6,學甲區,26527,491.3144379064267
105.6,西港區,24919,737.9777650103949
105.6,七股區,23259,211.15904609384364
105.6,將軍區,20171,480.4952881875959
105.6,北門區,11418,258.9098033346712
105.6,新化區,43797,705.7441518324017
105.6,善化區,47314,855.4376537930959
105.6,新市區,36021,753.4260901576251
105.6,安定區,30443,973.5529261272785
105.6,山上區,7390,265.0835784489562
105.6,玉井區,14341,187.7925050611396
105.6,楠西區,9950,90.75850393499684
105.6,南化區,8837,51.52174850950153
105.6,左鎮區,5029,67.14061613430793
105.6,仁德區,74348,1464.511960666898
105.6,歸仁區,68054,1219.7959180015523
105.6,關廟區,34699,646.8709744171002
105.6,龍崎區,4138,64.57411979139032
105.6,永康區,231384,5745.059627116371
105.6,東區,188295,14035.525805778349
105.6,南區,125691,4609.452070367939
105.6,北區,132916,12738.738738738739
105.6,安南區,190329,1775.4305905882002
105.6,安平區,65554,5923.750485708863
105.6,中西區,77121,12319.64856230032
105.5,總計,1885199,860.1721686703064
105.5,新營區,78241,2030.1982946967455
105.5,鹽水區,25998,497.612234546516
105.5,白河區,29072,229.991630051438
105.5,柳營區,21514,351.0031341313594
105.5,後壁區,24219,335.35542634961206
105.5,東山區,21481,171.96108160726493
105.5,麻豆區,44897,831.8202703503883
105.5,下營區,24632,734.6454274048513
105.5,六甲區,22521,333.41179710157803
105.5,官田區,21557,304.4976149546651
105.5,大內區,9989,142.06577777777778
105.5,佳里區,59554,1529.2921303881137
105.5,學甲區,26537,491.49965087355696
105.5,西港區,24879,736.7931624741609
105.5,七股區,23271,211.26798923641752
105.5,將軍區,20177,480.63821475192714
105.5,北門區,11421,258.97783008278856
105.5,新化區,43822,706.1470014293104
105.5,善化區,47219,853.7200527213129
105.5,新市區,36021,753.4260901576251
105.5,安定區,30415,972.6574992005117
105.5,山上區,7399,265.4064136595165
105.5,玉井區,14357,188.00202183688594
105.5,楠西區,9962,90.86796142717975
105.5,南化區,8843,51.55672989357497
105.5,左鎮區,5038,67.26077233737192
105.5,仁德區,74269,1462.9558132938323
105.5,歸仁區,68011,1219.0251885150553
105.5,關廟區,34681,646.5354120798713
105.5,龍崎區,4152,64.79259192214901
105.5,永康區,231224,5741.086968936295
105.5,東區,188321,14037.463848057485
105.5,南區,125693,4609.525416145606
105.5,北區,132888,12736.055204140312
105.5,安南區,190174,1773.9847166460202
105.5,安平區,65532,5921.762468033579
105.5,中西區,77218,12335.143769968052
105.4,總計,1885252,860.1963513295055
105.4,新營區,78245,2030.3020867390096
105.4,鹽水區,26010,497.84191939975693
105.4,白河區,29129,230.4425630079918
105.4,柳營區,21544,351.492587232779
105.4,後壁區,24234,335.56312821159
105.4,東山區,21517,172.24927112068897
105.4,麻豆區,44924,832.3205074998517
105.4,下營區,24666,735.6594719214056
105.4,六甲區,22543,333.73749576221627
105.4,官田區,21570,304.68124296386907
105.4,大內區,9991,142.09422222222221
105.4,佳里區,59579,1529.9341074720996
105.4,學甲區,26538,491.51817217026996
105.4,西港區,24868,736.4673967766965
105.4,七股區,23313,211.64929023542615
105.4,將軍區,20201,481.2099210092521
105.4,北門區,11445,259.52204406772745
105.4,新化區,43846,706.5337370423428
105.4,善化區,47150,852.47253194286
105.4,新市區,35978,752.5266892004953
105.4,安定區,30385,971.6981132075472
105.4,山上區,7391,265.1194490279073
105.4,玉井區,14355,187.97583223991765
105.4,楠西區,9973,90.96829746168075
105.4,南化區,8859,51.65001358443748
105.4,左鎮區,5048,67.39427922966523
105.4,仁德區,74126,1460.1389895679033
105.4,歸仁區,67986,1218.577089976394
105.4,關廟區,34669,646.311703855052
105.4,龍崎區,4165,64.99545890071066
105.4,永康區,231191,5740.267608186655
105.4,東區,188470,14048.570321118697
105.4,南區,125661,4608.351883702935
105.4,北區,132799,12727.525397738165
105.4,安南區,190024,1772.5854837987492
105.4,安平區,65508,5919.593721478724
105.4,中西區,77351,12356.389776357828
105.3,總計,1885157,860.1530050535827
105.3,新營區,78237,2030.0945026544814
105.3,鹽水區,26035,498.3204295106756
105.3,白河區,29178,230.83020712853804
105.3,柳營區,21560,351.7536288868694
105.3,後壁區,24221,335.38311993120914
105.3,東山區,21523,172.29730270625964
105.3,麻豆區,44946,832.7281081401553
105.3,下營區,24686,736.2559686958493
105.3,六甲區,22552,333.8707361233865
105.3,官田區,21589,304.94962236193646
105.3,大內區,10022,142.53511111111112
105.3,佳里區,59524,1528.5217578873305
105.3,學甲區,26567,492.0552897749477
105.3,西港區,24874,736.6450871571317
105.3,七股區,23357,212.04874842486373
105.3,將軍區,20237,482.0674803952396
105.3,北門區,11468,260.04358246996054
105.3,新化區,43825,706.1953433809394
105.3,善化區,47089,851.3696512546624
105.3,新市區,35937,751.6691208460225
105.3,安定區,30360,970.8986248800768
105.3,山上區,7398,265.3705430805653
105.3,玉井區,14360,188.04130623233837
105.3,楠西區,9987,91.09599786922747
105.3,南化區,8863,51.67333450715311
105.3,左鎮區,5056,67.50108474349987
105.3,仁德區,74038,1458.4055595827163
105.3,歸仁區,67972,1218.326154794744
105.3,關廟區,34675,646.4235579674616
105.3,龍崎區,4186,65.32316709684869
105.3,永康區,231047,5736.692215824587
105.3,東區,188590,14057.515131637796
105.3,南區,125700,4609.7821263674405
105.3,北區,132692,12717.270461951313
105.3,安南區,189881,1771.251548484351
105.3,安平區,65515,5920.226272557224
105.3,中西區,77410,12365.814696485624
105.2,總計,1885453,860.2880629238267
105.2,新營區,78249,2030.4058787812737
105.2,鹽水區,26067,498.93292245265144
105.2,白河區,29207,231.05962915906542
105.2,柳營區,21568,351.88414971391467
105.2,後壁區,24246,335.7292897011724
105.2,東山區,21541,172.44139746297165
105.2,麻豆區,44967,833.1171814786269
105.2,下營區,24736,737.7472106319585
105.2,六甲區,22564,334.0483899382801
105.2,官田區,21626,305.472255926594
105.2,大內區,10054,142.99022222222223
105.2,佳里區,59527,1528.5987951374088
105.2,學甲區,26593,492.5368434894864
105.2,西港區,24881,736.8523926009726
105.2,七股區,23384,212.293870495655
105.2,將軍區,20258,482.567723370399
105.2,北門區,11504,260.8599034473689
105.2,新化區,43814,706.0180895582996
105.2,善化區,46972,849.2542899346769
105.2,新市區,35898,750.8533850942069
105.2,安定區,30322,969.6834026223218
105.2,山上區,7412,265.8727311858813
105.2,玉井區,14384,188.35558139595787
105.2,楠西區,10006,91.26930556518376
105.2,南化區,8864,51.67916473783202
105.2,左鎮區,5055,67.48773405427055
105.2,仁德區,73974,1457.144883229853
105.2,歸仁區,67965,1218.200687203919
105.2,關廟區,34702,646.9269014733051
105.2,龍崎區,4189,65.36998255343984
105.2,永康區,230997,5735.450760143313
105.2,東區,188772,14071.08142759176
105.2,南區,125768,4612.275882808116
105.2,北區,132744,12722.25416906268
105.2,安南區,189788,1770.384024119043
105.2,安平區,65478,5916.882788285154
105.2,中西區,77377,12360.543130990416
105.1,總計,1885550,860.3323217529271
105.1,新營區,78185,2028.7452061050478
105.1,鹽水區,26087,499.31573054138636
105.1,白河區,29236,231.28905118959278
105.1,柳營區,21601,352.42254812547617
105.1,後壁區,24279,336.18623379752387
105.1,東山區,21568,172.65753959803968
105.1,麻豆區,44963,833.0430722712989
105.1,下營區,24755,738.31388256768
105.1,六甲區,22582,334.3148706606205
105.1,官田區,21659,305.9383885653426
105.1,大內區,10057,143.0328888888889
105.1,佳里區,59544,1529.0353395545192
105.1,學甲區,26621,493.0554397974511
105.1,西港區,24898,737.3558486788721
105.1,七股區,23378,212.23939892436806
105.1,將軍區,20286,483.2347140039448
105.1,北門區,11517,261.15468602254407
105.1,新化區,43830,706.2759133003212
105.1,善化區,46931,848.5130094721179
105.1,新市區,35883,750.5396405742779
105.1,安定區,30327,969.8433002878159
105.1,山上區,7422,266.2314369753928
105.1,玉井區,14387,188.39486579141033
105.1,楠西區,10020,91.39700597273048
105.1,南化區,8881,51.778278659373434
105.1,左鎮區,5065,67.62124094656386
105.1,仁德區,73951,1456.6918276655426
105.1,歸仁區,67922,1217.429957717422
105.1,關廟區,34693,646.7591203046906
105.1,龍崎區,4195,65.46361346662214
105.1,永康區,230957,5734.457595598295
105.1,東區,188797,14072.944929783238
105.1,南區,125734,4611.029004587778
105.1,北區,132713,12719.283112900135
105.1,安南區,189724,1769.7870181042074
105.1,安平區,65430,5912.545295175442
105.1,中西區,77472,12375.718849840256
104.12,總計,1885541,860.3282152636291
104.12,新營區,78165,2028.2262458937273
