Week,Town,Mean(R),Quantile.0.025(R),Quantile.0.975(R)
2014-02-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-02-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-31,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-11-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-11-10,白河區,0.8664838352989548,0.022596661898168318,3.184210513741605
2014-11-17,白河區,0.14989324226390796,0.0037235269936758087,0.5582263673058715
2014-11-24,白河區,0.006367965058869987,2.243234134426433e-161,0.030017287223883294
2014-12-01,白河區,0.00809037972552923,2.8499867372072625e-161,0.03813639831977778
2014-12-08,白河區,0.009770172289401618,3.441724911521759e-161,0.04605459752472889
2014-12-15,白河區,0.009996556525233421,3.5214729692794855e-161,0.047121726594549586
2014-12-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-12-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-08-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-08-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-08-17,白河區,0.5814285298800369,0.07009469873082634,1.6305211037260734
2015-08-24,白河區,1.4288624409184814,0.17408235363301672,3.978114301721469
2015-08-31,白河區,0.005962950388094302,2.10056018348162e-161,0.02810813075236245
2015-09-07,白河區,0.176475281117941,0.0045217785534634935,0.6517275171774622
2015-09-14,白河區,1.0765649599996165,0.07575129302748818,3.5112399539147687
2015-09-21,白河區,1.198367066465197,0.12452287578684662,3.5344716783853563
2015-09-28,白河區,0.35464277241758485,0.02350443501653645,1.17161524214362
2015-10-05,白河區,0.23447921488859488,0.006080664474799717,0.8630425235151878
2015-10-12,白河區,0.21441146657525995,0.005508332947657873,0.7912480913732205
2015-10-19,白河區,0.006220070906146965,2.191135668338237e-161,0.02932014438154999
2015-10-26,白河區,0.7385477863150244,0.01929207915380288,2.7127957573231045
2015-11-02,白河區,0.315547389220507,0.008116182838345589,1.1640893238451704
2015-11-09,白河區,0.3607640839086019,0.009353482437096,1.3279394163365754
2015-11-16,白河區,0.006108746945731448,2.1519197326861115e-161,0.028795385959699323
2015-11-23,白河區,0.006940584297490053,2.4449499117943682e-161,0.03271649741060345
2015-11-30,白河區,0.00931525291280157,3.2814710997361923e-161,0.04391020045833909
2015-12-07,白河區,0.009967580629150527,3.5112656709404022e-161,0.04698514013604222
2015-12-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-12-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-12-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-01-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-01-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-01-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-01-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-07-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-07-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-07-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-07-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-31,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-31,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-20,白河區,0.581413223996922,0.015075516852793874,2.1400770786776415
2018-08-27,白河區,0.4356711437247154,0.011244672039050255,1.6056938237801746
2018-09-03,白河區,0.006680528505885785,2.353340422233899e-161,0.03149064750114983
2018-09-10,白河區,0.00734465183852357,2.5872902186711438e-161,0.03462118930588273
2018-09-17,白河區,0.009509975877463092,3.3500658858330473e-161,0.04482808475972817
2018-09-24,白河區,0.009982627218387113,3.5165661118615084e-161,0.04705606668583938
2018-10-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-31,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-02-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-02-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-02-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-02-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-03-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-03-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-03-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-03-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-06,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-13,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-20,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-27,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-31,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-02,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-09,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-16,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-23,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-30,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-04,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-11,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-18,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-25,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-01,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-08,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-15,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-22,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-03-29,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-05,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-12,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-19,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-04-26,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-03,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-10,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-17,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-24,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-05-31,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-07,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-14,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-21,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-06-28,白河區,0.01,3.5226859973137185e-161,0.047137958431590306
