﻿行政區域代碼,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,警員,刑警,噴工數,支援人力
67000360,西門里,1023,五,1315,國勝路35巷,23.0010805,120.1594181,1,1,1,3,7
67000350,安富里,1023,五,0815,安富街251巷,23.0257399,120.1954946,1,1,1,11,30
67000350,理想里,1023,五,1315,大安街187巷,23.0344561,120.193348,1,1,1,8,24
67000350,安和里,1023,五,1315,安和路一段96巷,23.0288117,120.2154224,1,1,1,11,30
67000340,新勝里,1023,五,0815,北園街,23.0112414,120.2224925,2,1,1,15,36
67000340,安民里,1023,五,0815,海安路三段,23.0022084,120.1991827,2,1,1,15,36
67000340,成德里,1023,五,1315,育德一街與文成路,23.0150561,120.2052315,3,2,1,23,54
67000330,文南里,1023,五,0815,永南四街與美南街交叉口,22.9840326,120.1887933,2,1,1,8,24
67000330,府南里,1023,五,0815,永成路三段,22.9743809,120.195244,2,1,1,7,18
67000330,郡南里,1023,五,1315,新都路與永成路三段,22.9687954,120.1991287,1,1,1,5,14
67000330,建南里,1023,五,1315,永成路三段881巷,22.9635911,120.1953619,4,3,1,16,48
67000320,自強里,1023,五,0815,中華東路二段185巷,22.9846494,120.2329291,4,3,1,28,68
67000320,崇文里,1023,五,0815,崇德22街,22.9891907,120.2152509,4,3,1,33,78
67000320,崇學里,1023,五,0815,榮譽街,22.977634,120.221791,4,3,1,22,56
67000320,富強里,1023,五,1315,裕農路446巷,22.9856651,120.2318519,2,1,1,13,34
67000320,忠孝里,1023,五,1315,崇明四街,22.9801525,120.2165728,2,1,1,16,40
67000320,崇誨里,1023,五,1315,林森路二段192巷,22.989778,120.224691,2,1,1,15,38
67000320,崇成里,1023,五,1315,崇德十二街,22.9717524,120.2284234,4,3,1,34,84
67000310,大橋里,1023,五,0815,大橋五街,23.02232,120.228597,2,1,1,15,38
67000310,東橋里,1023,五,0815,東橋一路,23.0192253,120.2332067,2,1,1,18,44
67000310,復華里,1023,五,1315,國華街,23.014561,120.246974,2,1,1,15,38
67000310,復華里,1023,五,1315,復華八街47巷,23.0154106,120.2458901,2,1,1,13,34
67000190,小新里,1023,五,0815,台南是陽光北一路152巷,23.1160991,120.305305,2,1,1,12,24
67000340,仁愛里,1024,六,0815,東豐路227巷24弄,23.0042556,120.2206534,7,6,1,26,60
67000340,重興里,1024,六,1315,林森路三段,23.0066086,120.2241747,2,1,1,9,24
67000340,開元里,1024,六,1315,北園街,23.0112414,120.2224925,4,3,1,21,52
67000320,大同里,1024,六,0815,大同路一段,22.9872059,120.2114051,1,1,1,11,26
67000320,虎尾里,1024,六,0815,東成街200巷,22.9796653,120.2379523,2,1,1,3,40
67000320,崇善里,1024,六,0815,崇善四街,22.9752229,120.2307944,3,2,1,25,62
67000320,大同里,1024,六,0815,林森路一段,23.711641,120.434881,2,1,1,16,40
67000320,崇德里,1024,六,0815,崇道路,22.9722322,120.2279031,2,1,1,20,48
67000320,小東里、莊敬里,1024,六,1315,東平路,24.1346073,120.7334113,2,1,1,14,36
67000320,仁和里、德高里,1024,六,1315,仁和路,24.0476279,121.154929,3,2,1,25,62
67000320,和平里、仁和里,1024,六,1315,仁和路113巷,22.9711391,120.23431,2,1,1,17,42
67000320,虎尾里,1024,六,1315,東成街,22.9801095,120.23482,3,2,1,21,44
67000320,中西里,1024,六,1315,東寧路120巷,22.9906226,120.2218808,1,1,1,9,22
67000310,復國里,1024,六,0815,復國二路,23.0054164,120.2472343,2,1,1,8,24
67000310,鹽洲里,1024,六,0815,鹽忠街,23.039992,120.23396,2,1,1,9,16
67000310,中華里,1024,六,1315,忠勇街,24.843313,121.235295,2,1,1,13,34
67000210,安定,1024,六,1315,安定,23.1215935,120.2371216,1,1,1,12,12
67000210,新吉,1024,六,1315,安定,23.1215935,120.2371216,1,1,1,3,6
67000180,豐榮里,1024,六,0815,新化豐榮里洋子,23.0345175,120.2964532,1,1,1,4,8
67000180,東榮里,1024,六,0815,新化東榮里中興路,23.032839,120.313865,1,1,1,7,14
67000180,協興里,1024,六,1315,新化協興里363巷,23.0426237,120.3077044,2,1,1,11,22
67000150,大埕里,1024,六,0815,大埕里,23.1453614,120.144496,1,1,1,10,12
67000150,大寮里,1024,六,0815,大寮里,23.1457093,120.1524351,1,1,1,5,6
67000370,進學里,1025,日,0815,南寧街,22.9849805,120.2009221,4,4,1,30,72
67000370,民生里,1025,日,1330,金華路三段,22.9906736,120.1927552,1,1,1,4,12
67000370,天后里,1025,日,1330,西門路二段300巷,22.9966072,120.2003284,1,1,1,3,10
67000370,光賢里,1025,日,1330,中華西路二段,23.005977,120.186732,1,1,1,5,14
67000370,協進里,1025,日,1330,民權路三段,22.9989782,120.1884037,1,1,1,6,16
67000360,石門里,1025,日,0815,安北路16巷,23.0002884,120.1675956,1,1,0,17,36
67000360,育平里,1025,日,0815,育平路,22.988415,120.1668411,1,1,0,4,9
67000360,平通里,1025,日,1330,育平九街,22.9953124,120.1698346,1,1,0,13,27
67000360,建平里,1025,日,1330,建平十五街,22.9962744,120.182987,1,0,1,6,13
67000360,華平里,1025,日,1330,平通路,22.9931312,120.1746711,1,0,1,3,7
67000350,安慶里,1025,日,0815,長溪路一段,23.0389591,120.2069407,1,1,1,6,20
67000350,州南里,1025,日,0815,長和路二段,23.0633838,120.2200855,1,1,1,12,30
67000350,沙崙里,1025,日,1330,青砂街一段,23.0729854,120.1222245,1,1,1,5,18
67000350,海西里A,1025,日,1330,海中街,23.0387931,120.1853738,0,0,0,6,20
67000350,海西里B,1025,日,1330,海環街437巷,23.041175,120.180891,1,1,1,7,22
67000330,光明里,1025,日,0815,新建路17巷,22.9728069,120.1859198,4,4,1,13,20
67000330,開南里,1025,日,0815,新建路55巷,22.9655643,120.1858733,1,1,1,4,12
67000330,大恩里、大忠里,1025,日,1330,大同路二路640巷,22.9733855,120.2114363,2,2,1,13,32
67000330,鯤鯓里,1025,日,1330,鯤鯓路101巷,22.9511737,120.1742254,1,1,1,5,14
67000330,田寮里,1025,日,1330,新興路217巷,22.9761804,120.1952928,1,1,1,6,16
67000320,和平里,1025,日,0815,文化路,22.9778359,120.2330687,2,1,1,12,30
67000320,中西里,1025,日,0815,東寧路15巷,22.9930297,120.2200538,1,0,1,3,10
67000320,成大里,1025,日,0815,育樂街 ,22.99596,120.215325,1,0,1,6,16
67000320,龍山里,1025,日,0815,林森路一段,22.9849348,120.2219427,1,0,1,5,14
67000320,忠孝里,1025,日,0815,中華東路三段336巷,22.9744738,120.2208836,2,1,1,12,30
67000320,裕農里A,1025,日,0815,裕農路,22.987755,120.230394,2,1,1,14,36
67000320,裕農里B,1025,日,0815,裕豐街214巷,22.9882775,120.228443,1,0,1,3,10
67000320,大智里、東智里,1025,日,1330,德東街 ,22.9615898,120.2302508,2,1,1,14,34
67000320,富強里,1025,日,1330,中華東路二段,22.9822798,120.2301079,3,2,1,22,48
67000320,泉南里,1025,日,1330,府東街,22.9877778,120.2134322,1,0,1,3,10
67000280,歸南里,1025,日,0815,中正十六街2巷,22.9585963,120.2836453,1,1,1,8,16
67000280,歸仁里,1025,日,0815,信義北路96巷,22.9691884,120.2980517,1,1,1,8,16
67000280,大潭里,1025,日,1330,長榮大學,22.9040693,120.2730415,1,1,1,17,30
67000270,成功里,1025,日,0815,成功二街,22.9574135,120.2287756,1,1,1,4,8
67000270,成功里,1025,日,0815,保華路,22.9592733,120.2253415,1,1,1,17,32
67000270,上崙里,1025,日,1330,上崙街,22.9406761,120.2540282,1,1,1,11,20
67000270,上崙里,1025,日,1330,德南路373巷,22.944397,120.2581165,1,1,1,10,20
67000370,五妃里、郡王里,1026,一,0815,中華東路三段357巷,22.9731629,120.2235567,3,2,1,18,48
67000370,郡王里,1026,一,1330,崇德六街,22.9765398,120.2280435,3,2,1,21,54
67000370,民主里,1026,一,1330,建業街,22.9878812,120.2069068,1,1,1,2,8
67000360,文平里,1026,一,0815,安豐六街,23.0467862,120.2122326,0,0,0,8,21
67000360,平通里,1026,一,1330,安昌街,23.0708473,120.2196093,1,1,0,5,14
67000350,溪頂里,1026,一,0815,中華二路266巷,23.009253,120.2332122,1,1,1,8,20
67000350,新順里A,1026,一,0815,府安路四段151巷,23.0248832,120.208207,1,1,1,12,30
67000350,新順里B,1026,一,1330,東橋十街,23.022161,120.2325728,1,1,1,12,30
67000350,塭南里,1026,一,1330,頂安街68巷,23.0440191,120.2150891,1,1,1,8,20
67000340,文元里,1026,一,0815,區樹林街二段,22.9856168,120.2069337,3,2,1,21,50
67000340,大港里,1026,一,0815,文賢一路182巷,23.006583,120.196023,2,1,1,13,32
67000340,大港里,1026,一,1330,保安路,22.9912601,120.1916427,2,1,1,19,46
67000340,延平里,1026,一,1330,大興街246巷,23.0110631,120.187248,2,1,1,9,24
67000330,永寧里,1026,一,0815,大興街602巷,23.0084551,120.1787133,1,1,1,6,16
67000330,明亮里、府南里,1026,一,0815,灣裡路238巷,22.9275832,120.1817716,2,2,1,8,20
67000330,興農里,1026,一,1330,公園路,23.0092326,120.2105113,1,1,1,6,16
67000330,南華里,1026,一,1330,灣裡路211巷,22.9280435,120.1853896,3,3,1,8,20
67000320,大同里,1026,一,0815,大同路一段197巷,22.9835147,120.2124013,1,0,1,7,18
67000320,大福里,1026,一,0815,立德一路3巷,22.9759942,120.2147494,1,0,1,3,10
67000320,小東里,1026,一,0815,東興路314巷,22.997036,120.2302393,1,0,1,5,14
67000320,自強里,1026,一,0815,富農街一段188巷,22.981659,120.234995,4,3,1,33,82
67000320,崇明里,1026,一,0815,東門路三段37巷,22.9812086,120.2307549,1,0,1,3,10
67000320,仁和里,1026,一,1330,健康一街71巷,22.9835217,120.1799907,3,2,1,26,64
67000320,東門里,1026,一,1330,利東街,22.9696816,120.2360369,2,1,1,13,32
67000320,崇德里,1026,一,1330,東門路一段,22.9883399,120.2139661,1,0,1,8,20
67000310,二王里,1026,一,0815,金華路一段484巷,22.9724057,120.1932965,2,2,1,8,24
67000310,六合里,1026,一,0815,中山南路544巷,23.0178809,120.2421496,1,1,1,6,16
67000310,永康里,1026,一,1330,中華南路二段300巷,22.962751,120.1878262,1,1,1,5,14
67000310,東橋里,1026,一,1330,文化路,23.016505,120.26125,2,2,1,11,30
67000370,西湖里,1027,二,0815,湖美街60巷,23.0013581,120.1810408,4,3,1,46,112
67000370,西湖里,1027,二,0815,湖美街60巷,23.0013581,120.1810408,,,,,
67000370,西賢里,1027,二,1330,西賢一街85巷,23.001461,120.1776785,1,1,1,10,26
67000360,港仔里,1027,二,1330,安平路,22.9996341,120.1647317,1,1,1,2,10
67000350,溪北里,1027,二,0815,府安路四段91巷,23.0255671,120.214154,1,1,1,8,19
67000350,淵西里A,1027,二,1330,安中路四段290巷,23.0533548,120.1707905,1,1,1,5,16
67000350,淵西里B,1027,二,1330,安中路4段320巷,23.0544796,120.1672126,1,1,1,4,14
67000350,公塭里,1027,二,1330,安興路,23.0701258,120.1642814,1,1,1,4,14
67000340,公園里A,1027,二,0815,富北街,22.9983149,120.2112291,2,1,1,11,18
67000340,公園里B,1027,二,0815,北忠街,22.9992143,120.2096053,2,1,1,13,36
67000340,大港里,1027,二,0815,大興街164巷,23.0112345,120.1896066,1,1,1,5,16
67000340,大道里,1027,二,0815,北門路二段576巷,22.9981114,120.2121924,1,1,1,5,16
67000340,正風里,1027,二,1330,實踐街,23.0144073,120.2174479,2,1,1,11,26
67000340,文元里A,1027,二,1330,中華北路二段80巷,23.0215,120.207,1,1,1,9,22
67000340,文元里B,1027,二,1330,文賢路1180巷,23.0176892,120.1941031,1,1,1,6,18
67000340,文元里C,1027,二,1330,北成路,23.0189099,120.2011802,1,1,1,7,20
67000340,文元里C,1027,二,1330,北成路,23.0189099,120.2011802,,,,,
67000340,成德里,1027,二,1330,文成五街,23.0188646,120.2049928,4,3,1,26,66
67000330,松安里、永寧里,1027,二,0815,灣裡路282巷,22.9249505,120.1813787,1,1,1,7,20
67000330,明德里,1027,二,0815,大成路一段30巷,22.9621817,120.1902722,2,1,1,8,22
67000330,松安里,1027,二,1330,興南街252巷,22.9230135,120.1803387,2,1,1,7,20
67000320,德高里,1027,二,0815,仁和路,22.9672,120.235655,1,1,1,3,12
67000320,龍山里,1027,二,0815,龍山街,22.9839413,120.2232838,1,1,1,5,16
67000320,崇德里,1027,二,0815,崇明路,22.9742916,120.2231982,4,3,1,15,40
67000320,虎尾里、自強里,1027,二,0815,東成街,22.97973,120.233947,2,1,1,13,36
67000320,關聖里,1027,二,0815,裕農路668巷,22.9870629,120.2361961,1,1,1,3,12
67000320,裕農里,1027,二,1330,裕農路,22.9875739,120.2311504,2,1,1,13,34
67000320,裕農里,1027,二,1330,裕農路,22.9875739,120.2311504,,,,,
67000320,成大里,1027,二,1330,育樂街,22.995624,120.2165333,3,2,1,21,50
67000320,新東里,1027,二,1330,林森路一段,22.9849348,120.2219427,1,1,1,6,18
67000310,安康里A,1027,二,0815,中華西街122巷,23.0153726,120.2274484,3,2,1,19,48
67000310,安康里B,1027,二,0815,中華西街122巷,23.0153726,120.2274484,5,4,1,30,76
67000310,勝利里A,1027,二,1330,勝華街37巷,23.0054047,120.2339679,2,2,1,13,30
67000310,勝利里B,1027,二,1330,中華路7巷,22.998992,120.235009,2,1,1,15,34
67000310,網寮里,1027,二,1330,文化路323巷,23.0158439,120.2575916,1,1,1,7,20
67000310,正強里,1027,二,1330,正強街,23.026402,120.2519,1,1,1,7,20
67000310,復國里,1027,二,1330,復華五街,23.0111038,120.2472366,2,1,1,8,22
67000320,大學,1028,三,0815,大學路,22.995939,120.2211169,2,1,1,12,32
67000320,東明、東光,1028,三,0815,東興路,22.9928476,120.229338,3,2,1,30,68
67000320,東光B,1028,三,0815,東平路,22.9951758,120.2301261,1,0,1,6,16
67000320,自強,1028,三,0815,富農街一段,22.9831347,120.2350238,1,0,1,3,12
67000320,東光A,1028,三,0815,東興路,22.9917924,120.2293142,1,0,1,4,16
67000320,德光,1028,三,1330,崇德路,22.9709372,120.2275075,1,0,1,1,4
67000320,大同,1028,三,1330,大同路一段241巷,22.9831295,120.2122562,2,1,1,11,26
67000320,仁和,1028,三,1330,利東街,22.9696816,120.2360369,2,1,1,4,16
67000320,東明,1028,三,1330,東寧路,22.9907191,120.2261771,3,2,1,17,42
67000320,復興,1028,三,1330,富農街一段 ,22.9835794,120.2351838,1,0,1,10,24
67000320,文聖,1028,三,1330,自由路,22.9691556,120.2376678,1,0,1,4,14
67000350,淵中,1028,三,1330,安中路三段329巷,23.0470529,120.1836258,1,1,1,4,14
67000370,藥王里,1028,三,0815,西和路,23.0004892,120.1891043,1,1,1,6,15
67000370,光賢里,1028,三,0815,中華西路646巷,23.0055386,120.1873365,2,1,1,35,35
67000370,法華里,1028,三,1330,法華街,22.9837532,120.2093873,3,2,1,28,28
67000370,永福里,1028,三,1330,忠義路二段,22.9951446,120.2035039,3,2,1,38,38
67000360,怡平里,1028,三,0815,文平路461巷,22.9937808,120.1780183,1,1,1,6,18
67000340,國興里a,1028,三,0815,南園街101巷,23.0081477,120.2258834,1,1,1,4,14
67000340,國興里b,1028,三,0815,南園街101巷,23.0081477,120.2258834,1,1,1,3,12
67000340,和順里,1028,三,0815,臨安路二段195巷,23.0051616,1.99E+13,2,2,2,8,22
67000340,裕民里,1028,三,0815,成功路504巷,23.001597,120.1971071,2,2,2,9,24
67000340,國姓里,1028,三,1330,公園路433巷,23.0077939,120.2090093,1,1,1,6,16
67000340,新勝里a,1028,三,1330,長榮路5段,23.0100231,120.220084,1,1,1,5,14
67000340,新勝里b,1028,三,1330,北園街,23.0093442,120.2230577,1,1,1,3,12
67000340,長德里,1028,三,1330,公園南路152巷,23.0019349,120.2065545,1,1,1,7,18
67000330,建南A,1028,三,0815,興隆路,22.9587805,120.1931703,3,2,1,15,38
67000330,建南B,1028,三,0815,興隆路,22.9588724,120.1880314,1,1,1,3,12
67000330,新興,1028,三,1330,新興路,22.976334,120.192026,3,2,1,9,22
67000330,府南,1028,三,1330,金華路ㄧ段484巷,22.9710052,120.1933622,1,1,1,6,12
67000310,大橋里-A,1028,三,0815,大橋二街,23.0201699,120.2294614,2,1,1,8,22
67000310,大橋里-B,1028,三,0815,大橋里活動中心,23.0368698,120.2383895,2,1,1,13,36
67000310,勝利里,1028,三,0815,中華路,23.0030695,120.235033,2,1,1,12,34
67000310,復國里,1028,三,0815,復國一路28巷,23.0026328,120.2472219,2,1,1,14,38
67000310,三合里,1028,三,1330,中華二路,23.0085358,120.2403197,3,2,1,22,58
67000310,鹽行里-A,1028,三,1330,新民街77巷,23.0404739,120.2419548,3,2,1,9,24
67000310,鹽行里-B,1028,三,1330,中正南路,23.038754,120.23447,3,2,1,16,40
67000230,玉井里,1028,三,0815,中正路,23.176868,120.4852243,1,1,1,10,25
67000230,玉田里,1028,三,1330,中正路,23.176868,120.4852243,1,1,1,10,25
67000370,元安里、保安里,1029,四,0815,保安路,22.9907552,120.1942737,1,1,1,7,20
67000370,西賢里,1029,四,0815,西賢一街137巷,23.0020465,120.1776429,2,1,1,20,46
67000370,西湖里,1029,四,1330,頂美一街36巷,23.000019,120.1841,3,2,1,8,20
67000370,郡王里,1029,四,1330,開山路,22.9884387,120.2080123,3,2,1,11,26
67000360,石門里,1029,四,0815,民權路四段,23.0018916,120.1666449,1,1,0,5,16
67000360,平安里,1029,四,0815,安平路,22.9980893,120.1738911,1,0,1,4,14
67000350,大安里,1029,四,1330,理安街,23.0332407,120.1946882,1,1,1,6,18
67000350,頂安里,1029,四,1330,頂安街260巷,23.0436002,120.2162223,1,1,1,3,12
67000340,大豐里,1029,四,0815,中華北路ㄧ段,23.0091435,120.1854503,2,1,1,10,24
67000340,成德里A,1029,四,0815,育德二街421巷,23.016918,120.2017034,2,1,1,20,24
67000340,成德里B,1029,四,0815,育德路,23.0167988,120.2072321,2,1,1,11,26
67000340,延平里A,1029,四,0815,公園路746巷,23.0082117,120.2113406,2,1,1,7,18
67000340,延平里B,1029,四,0815,公園路758巷,23.010478,120.2121782,2,1,1,7,18
67000340,東興里,1029,四,1330,小東路401巷,22.9990724,120.2323689,3,2,1,8,20
67000340,重興里,1029,四,1330,東豐路451巷,23.0025792,120.2273286,2,1,1,8,20
67000340,振興里,1029,四,1330,林森路三段,23.0066086,120.2241747,2,1,1,17,42
67000340,賢北里,1029,四,1330,大興街565巷,23.0071783,120.1812697,2,1,1,8,20
67000330,文南里,1029,四,0815,金華路二段,22.9816175,120.1914653,1,1,1,4,14
67000330,金華里,1029,四,1330,健康路二段,22.9817861,120.1896682,1,1,1,4,14
67000330,永寧里,1029,四,1330,明興路,22.9309665,120.1832292,1,1,1,3,12
67000320,自強里,1029,四,0815,東門路三段,22.9757529,120.2196485,1,0,1,9,22
67000320,德光里,1029,四,0815,崇德路,22.980849,120.230751,1,0,1,10,24
67000320,忠孝里,1029,四,0815,榮譽街,22.9813179,120.2181499,1,0,1,6,16
67000320,裕農里,1029,四,0815,裕豐街214巷,22.9882775,120.228443,1,0,1,4,12
67000320,東安里、中西里,1029,四,0815,長榮路二段32巷,22.9885372,120.2206849,1,0,1,8,20
67000320,和平里A,1029,四,1330,仁和路,22.9715483,120.2375488,1,0,1,2,8
67000320,和平里B,1029,四,1330,自由路二段125巷,22.9884902,120.2399192,1,0,1,3,12
67000320,南聖里A,1029,四,1330,裕誠街,22.9722526,120.2335078,1,0,1,3,12
67000320,南聖里B,1029,四,1330,裕誠街,22.9891632,120.2430922,1,0,1,7,16
67000320,崇文里,1029,四,1330,崇德二十街,22.967638,120.230921,2,1,1,12,32
67000320,富裕里,1029,四,1330,裕豐街61巷,22.9847487,120.2262167,2,1,1,12,32
67000320,復興里、虎尾里,1029,四,1330,富農街一段,22.9828857,120.234938,1,0,1,7,18
67000320,文聖里,1029,四,1330,裕文路,22.9828369,120.2381602,2,1,1,17,42
67000320,虎尾里,1029,四,1330,東成街142巷,22.9789024,120.2360677,1,0,1,6,16
67000310,中華里,1029,四,0815,忠勇街,23.0007753,120.2380039,3,3,0,23,58
67000310,成功里,1029,四,0815,中華路134巷,23.0025897,120.236989,1,1,0,7,18
67000310,勝利里,1029,四,0815,中華路121巷,23.0015771,120.234243,2,2,0,7,18
67000310,正強里,1029,四,0815,四維街207巷,23.0362928,120.2507423,2,2,0,7,18
67000310,西灣里A,1029,四,1330,大勇路76巷,23.0090686,120.2613206,1,1,0,6,16
67000310,西灣里B,1029,四,1330,國光八街87巷,23.0109127,120.2600278,2,2,0,11,26
67000310,西橋里,1029,四,1330,大橋三街,23.0196414,120.2265625,1,1,0,7,18
67000310,復國里,1029,四,1330,國華街,23.011256,120.2471487,2,2,0,13,34
67000230,玉井里、玉田里,1029,四,0815,中正路,23.176868,120.4852243,2,2,1,18,37
67000230,玉井里、玉田里,1029,四,1330,中正路,23.176868,120.4852243,2,2,1,18,37
67000370,大涼里,1030,五,0815,府前路二段258巷,22.9931464,120.1908589,3,0,0,22,4
67000370,大涼里,1030,五,1330,金城街與府前一街,22.9928085,120.1895145,1,0,0,12,3
67000360,漁光里,1030,五,0815,漁光路,22.9774125,120.160128,1,1,0,3,6
67000360,平通里,1030,五,0815,平通路580巷,22.9970027,120.1706725,1,0,1,5,12
67000360,國平里,1030,五,1330,育平五街,22.9903602,120.1698227,1,0,1,13,34
67000350,總頭里,1030,五,0815,長溪路二段486巷,23.053224,120.202482,1,1,1,5,14
67000350,新順里,1030,五,0815,安和路三段73巷,23.0455318,120.2163741,1,1,1,8,20
67000350,城南里,1030,五,1330,城西街二段80巷,23.066548,120.1104595,1,1,1,8,20
67000350,溪心里,1030,五,1330,海中街,23.0471911,120.178849,1,1,1,8,20
67000340,大港里,1030,五,0815,賢北街,23.0107947,120.1819842,2,2,2,6,14
67000340,興北里,1030,五,0815,公園北路78巷,23.00556,120.211317,2,2,2,12,27
67000340,六甲里,1030,五,0815,公園路451巷,23.0092324,120.2085226,1,1,1,5,12
67000340,文元里A,1030,五,0815,文成三路與文賢二街,23.0162011,120.2024877,1,1,1,5,12
67000340,文元里B,1030,五,0815,文成三路與文賢二街,23.0162011,120.2024877,2,2,2,7,16
67000340,成功里,1030,五,1330,北成路,23.0185465,120.2106667,2,2,2,9,22
67000340,賢北里,1030,五,1330,賢北街,23.009211,120.1827758,3,3,3,16,37
67000340,公園里,1030,五,1330,北門路2段,22.9983899,120.2123203,1,1,1,3,6
67000330,大恩里、大忠里,1030,五,0815,大同路二段640巷,22.9684822,120.2136357,2,2,1,9,20
67000330,府南里,1030,五,0815,金華路ㄧ段484巷,22.97211,120.193395,2,2,1,7,16
67000330,再興里,1030,五,1330,三官路176巷,22.9780867,120.1928496,2,2,1,7,16
67000330,喜東里,1030,五,1330,明興路與喜樹路151巷,22.9412781,120.1817619,2,2,1,10,22
67000320,衛國里,1030,五,0815,林森路二段,22.9878541,120.2235301,2,1,1,15,36
67000320,大德里、路東里,1030,五,0815,立德十一路,22.9781138,120.2139533,1,0,1,11,24
67000320,中西里,1030,五,0815,長榮路二段,22.9910475,120.2209896,1,0,1,7,18
67000320,泉南里,1030,五,0815,長榮路一段,22.9827638,120.2163673,1,0,1,6,16
67000320,東明里,1030,五,0815,東安路,22.9920693,120.2263503,1,0,1,8,20
67000320,忠孝里,1030,五,0815,崇明路,22.9808353,120.2165773,1,0,1,10,24
67000320,東門里、圍下里,1030,五,1330,慶東街,22.9896542,120.2164088,1,0,1,9,22
67000320,崇善里,1030,五,1330,崇明十一街12巷,22.9757331,120.2224389,1,0,1,10,24
67000320,崇信里,1030,五,1330,東門路二段,22.9815011,120.2286301,1,0,1,7,18
67000320,崇明里,1030,五,1330,大同路二段449巷,22.9711129,120.21639,1,0,1,6,16
67000320,崇學里,1030,五,1330,崇德四街7巷,22.9781335,120.2250221,1,0,1,8,20
67000320,東光里,1030,五,1330,東光路一段5巷,22.9899062,120.229831,1,0,1,8,17
67000320,大智里,1030,五,1330,德東街,22.9615898,120.2302508,2,1,1,18,42
67000310,三合里,1030,五,0815,南工街,23.0101211,120.240117,1,1,1,7,18
67000310,正強里A,1030,五,0815,正強街,23.0320838,120.2514093,1,1,1,4,14
67000310,正強里B,1030,五,0815,中正路209巷與中正路155巷,23.0305861,120.2500309,1,1,1,9,22
67000310,正強里C,1030,五,0815,四維街5巷,23.0342125,120.2519655,1,1,1,9,22
67000310,二王里,1030,五,1330,永二街447巷,23.0189158,120.2461167,1,1,1,9,22
67000310,東橋里,1030,五,1330,東橋一路258巷,23.0202135,120.2324126,1,1,1,7,18
67000310,鹽洲里,1030,五,1330,鹽行路100巷,23.0439098,120.2335922,1,1,1,8,18
67000330,明亮里、府南里,1031,六,0815,金華路ㄧ段484巷,22.9720374,120.192463,2,1,1,10,22
67000330,新昌里,1031,六,0815,大德街141巷,22.9852671,120.1958074,4,3,1,15,34
67000330,新昌里,1031,六,1330,大德街141巷,22.9852671,120.1958074,4,3,1,21,46
67000320,東聖里,1031,六,0815,中華東路二段,22.9840875,120.2318393,1,0,1,7,23
67000320,後甲里,1031,六,0815,裕農路,22.9889157,120.2372289,1,0,1,3,8
67000320,崇德里,1031,六,0815,崇善路,22.9769632,120.2277813,1,0,1,5,13
67000320,裕農里,1031,六,0815,裕農路,22.987628,120.230136,1,0,1,8,19
67000320,德光里A,1031,六,0815,崇明路,22.9800281,120.2174981,1,0,1,5,13
67000320,德光里B,1031,六,0815,崇德路,22.9794514,120.2199836,1,0,1,4,11
67000320,大智里A,1031,六,1330,崇善十六街151巷,22.9626914,120.2320361,1,1,0,7,17
67000320,大智里B,1031,六,1330,崇善十五街33巷,22.9639141,120.232715,2,1,1,16,37
67000320,崇誨里,1031,六,1330,林森路二段192巷,22.989778,120.224691,2,1,1,16,37
67000320,裕聖里A,1031,六,1330,裕敬路,22.9798424,120.2460242,1,1,0,3,8
67000320,裕聖里B,1031,六,1330,裕文路,22.9823168,120.2434979,1,1,0,5,12
67000310,復華里,1031,六,0815,復華七街,23.0153,120.2475254,1,0,1,4,12
67000310,復國里,1031,六,0815,復華三街,23.0098391,120.247319,1,0,1,5,14
67000310,龍潭里,1031,六,0815,永平街232巷,23.023545,120.264482,1,0,1,9,24
67000310,五王里,1031,六,0815,中華二路206巷,23.010502,120.235361,1,0,1,15,36
67000310,勝利里,1031,六,1330,勝學路,23.007015,120.230535,1,1,0,3,10
67000310,大橋里,1031,六,1330,大橋二街,23.020169,120.2294614,1,1,0,7,18
67000310,西灣里,1031,六,1330,國光七街,23.009237,120.26172,1,1,0,4,12
67000310,西灣里、崑山里,1031,六,1330,國光六街,23.0078313,120.258897,1,1,0,9,22
67000190,光文里,1031,六,1330,光華路53巷,23.1341442,120.3019867,2,1,1,11,16
67000180,觀音里,1031,六,1330,中正路,23.0425292,120.3053191,2,1,1,17,15
67000180,護國里,1031,六,1330,中山路,23.0363287,120.3099642,1,1,1,17,15
67000070,大埕里,1031,六,0815,文昌路,23.18592,120.2529393,1,1,1,11,0
67000370,公正里,1101,日,0815,民族路二段,22.9945694,120.2100386,1,1,0,10,24
67000370,西賢里,1101,日,0815,湖美街,23.0021244,120.1799522,1,1,0,12,32
67000370,郡王里,1101,日,0815,南門路,22.9887233,120.2047219,1,1,0,5,14
67000370,西湖里,1101,日,1330,湖美三街與湖美二街106巷,23.0018418,120.1826766,1,1,0,11,26
67000370,大涼里,1101,日,1330,府前一街,22.9948946,120.1879131,1,1,0,16,38
67000360,石門里,1101,日,0815,安北路,23.0003936,120.1669747,1,1,0,4,8
67000360,育平里,1101,日,0815,府平路,22.9870446,120.1678183,1,0,1,6,12
67000360,建平里,1101,日,1330,建平十七街,22.9974905,120.1808203,1,0,1,5,10
67000360,建平里,1101,日,1330,建平十一街,22.9951179,120.1817183,1,1,0,7,14
67000350,海佃里,1101,日,0815,國安街56巷,23.0237561,120.1883808,2,2,2,38,86
